tourney_id,tourney_name,surface,tourney_level,tourney_date,score,round,minutes,winner_rank,loser_rank,tie-break,bagel,year
2016-0375,Montpellier,Hard,A,20160201,6-4 6-7(5) 6-3,R16,128,107,108,1,0,2016
2016-0375,Montpellier,Hard,A,20160201,6-4 6-4,R16,64,133,15,0,0,2016
2016-0375,Montpellier,Hard,A,20160201,6-2 7-6(7),R16,99,53,97,1,0,2016
2016-0375,Montpellier,Hard,A,20160201,6-4 6-4,R16,73,10,82,0,0,2016
2016-0375,Montpellier,Hard,A,20160201,6-7(2) 6-2 7-5,QF,163,85,121,1,0,2016
2016-0375,Montpellier,Hard,A,20160201,7-6(5) 5-7 6-3,QF,140,93,78,1,0,2016
2016-0375,Montpellier,Hard,A,20160201,6-3 6-3,QF,57,133,107,0,0,2016
2016-0375,Montpellier,Hard,A,20160201,6-4 6-4,QF,86,10,53,0,0,2016
2016-0375,Montpellier,Hard,A,20160201,7-6(11) 7-5,SF,114,93,85,1,0,2016
2016-0375,Montpellier,Hard,A,20160201,1-6 6-4 6-3,SF,99,10,133,0,0,2016
2016-0375,Montpellier,Hard,A,20160201,7-5 6-4,F,108,10,93,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-3 7-6(7),R32,91,154,137,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-4 7-6(6),R32,82,81,118,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-4 7-6(7),R32,90,55,74,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-7(1) 6-3 6-3,R32,143,158,151,1,0,2016
2016-7161,Quito,Clay,A,20160201,7-6(7) 6-2,R32,104,141,83,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-4 6-4,R32,76,58,68,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-3 6-1,R32,57,67,115,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-7(6) 6-4 6-3,R32,123,76,228,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-3 3-6 6-4,R32,108,114,217,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-1 6-2,R32,92,59,364,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-2 6-3,R32,73,126,222,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-4 6-3,R32,72,129,95,0,0,2016
2016-7161,Quito,Clay,A,20160201,4-6 7-6(5) 6-2,R16,118,22,154,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-7(5) 6-3 7-5,R16,140,55,81,1,0,2016
2016-7161,Quito,Clay,A,20160201,7-6(5) 3-6 6-3,R16,117,158,47,1,0,2016
2016-7161,Quito,Clay,A,20160201,7-5 6-1,R16,71,58,141,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-7(5) 7-6(2) 6-2,R16,134,67,76,2,0,2016
2016-7161,Quito,Clay,A,20160201,6-2 6-4,R16,60,35,114,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-3 6-2,R16,66,59,126,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-3 2-6 6-4,R16,97,20,129,0,0,2016
2016-7161,Quito,Clay,A,20160201,7-5 4-3 RET,QF,88,55,22,0,0,2016
2016-7161,Quito,Clay,A,20160201,6-4 6-7(5) 6-4,QF,135,58,158,1,0,2016
2016-7161,Quito,Clay,A,20160201,7-6(0) 4-6 6-2,QF,127,35,67,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-7(5) 7-5 6-3,QF,128,59,20,1,0,2016
2016-7161,Quito,Clay,A,20160201,6-2 7-6(5),SF,84,58,55,1,0,2016
2016-7161,Quito,Clay,A,20160201,3-6 6-2 6-3,SF,114,35,59,0,0,2016
2016-7161,Quito,Clay,A,20160201,4-6 7-6(5) 6-2,F,122,58,35,1,0,2016
2016-7434,Sofia,Hard,A,20160201,7-6(5) 6-3,R32,98,134,145,1,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 3-6 6-3,R32,94,79,51,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-2 6-2,R32,69,34,66,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-4 6-1,R32,60,94,104,0,0,2016
2016-7434,Sofia,Hard,A,20160201,3-6 6-3 6-4,R32,107,46,65,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 6-0,R32,59,44,438,0,1,2016
2016-7434,Sofia,Hard,A,20160201,6-3 6-2,R32,61,42,122,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 2-6 6-3,R32,110,96,287,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 7-6(4),R32,85,119,100,1,0,2016
2016-7434,Sofia,Hard,A,20160201,6-2 7-5,R32,83,49,84,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-2 6-3,R32,60,214,56,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 3-6 6-4,R32,95,101,113,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-4 6-3,R16,65,25,134,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-1 4-6 6-3,R16,90,34,79,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-2 6-1,R16,57,31,94,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 2-6 7-6(4),R16,124,44,46,1,0,2016
2016-7434,Sofia,Hard,A,20160201,7-5 7-6(4),R16,109,42,96,1,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 6-4,R16,79,27,119,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-4 6-7(5) 6-3,R16,122,49,214,1,0,2016
2016-7434,Sofia,Hard,A,20160201,W/O,R16,,18,101,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 6-4,QF,73,25,34,0,0,2016
2016-7434,Sofia,Hard,A,20160201,6-4 6-3,QF,81,44,31,0,0,2016
2016-7434,Sofia,Hard,A,20160201,7-6(6) 6-4,QF,92,42,27,1,0,2016
2016-7434,Sofia,Hard,A,20160201,6-4 6-3,QF,68,18,49,0,0,2016
2016-7434,Sofia,Hard,A,20160201,4-6 6-3 7-5,SF,143,25,44,0,0,2016
2016-7434,Sofia,Hard,A,20160201,7-6(5) 6-4,SF,95,18,42,1,0,2016
2016-7434,Sofia,Hard,A,20160201,6-3 6-4,F,82,18,25,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,7-6(9) 7-5,R32,132,151,97,1,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-1 7-5,R32,87,73,75,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,7-5 6-2,R32,93,35,46,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,2-6 6-3 6-3,R32,123,37,71,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-3 6-3,R32,66,72,125,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-7(4) 6-4 6-4,R32,149,45,24,1,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-0 3-6 6-3,R32,80,19,64,0,1,2016
2016-0506,Buenos Aires,Clay,A,20160208,4-6 6-4 6-1,R32,134,142,74,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,7-6(7) 6-3,R32,94,79,138,1,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,5-7 6-4 6-3,R32,129,89,31,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,2-6 7-5 6-2,R32,147,52,60,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-1 6-3,R32,64,55,92,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-2 6-2,R16,72,6,151,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-4 6-2,R16,85,35,73,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-1 6-2,R16,59,9,37,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-3 4-6 6-4,R16,133,72,45,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,3-6 7-6(7) 6-3,R16,129,19,142,1,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,7-6(10) 4-6 7-6(6),R16,140,79,12,2,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,4-6 6-3 6-1,R16,123,52,89,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-4 6-4,R16,98,5,55,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-4 1-6 6-3,QF,139,6,35,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-2 7-5,QF,73,72,9,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-4 6-2,QF,79,19,79,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,7-6(3) 6-2,QF,111,5,52,1,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-4 7-5,SF,111,72,6,0,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,6-4 4-6 7-6(4),SF,170,19,5,1,0,2016
2016-0506,Buenos Aires,Clay,A,20160208,7-6(2) 3-6 7-6(4),F,148,19,72,2,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 6-4,R32,72,145,387,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-4 3-6 6-3,R32,105,107,251,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 6-7(3) 7-5,R32,162,66,95,1,0,2016
2016-0402,Memphis,Hard,A,20160208,6-1 6-3,R32,64,98,120,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-7(5) 6-2 7-5,R32,130,102,91,1,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 4-6 6-3,R32,107,78,128,0,0,2016
2016-0402,Memphis,Hard,A,20160208,7-6(4) 7-6(2),R32,113,82,77,2,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 6-4,R32,90,130,159,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-1 3-0 RET,R32,40,188,105,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-4 6-2,R32,56,59,88,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-4 7-6(4),R32,87,93,103,1,0,2016
2016-0402,Memphis,Hard,A,20160208,6-7(0) 7-6(8) 6-4,R32,150,124,176,2,0,2016
2016-0402,Memphis,Hard,A,20160208,7-6(5) 7-6(7),R16,116,145,29,2,0,2016
2016-0402,Memphis,Hard,A,20160208,6-2 7-6(6),R16,80,107,66,1,0,2016
2016-0402,Memphis,Hard,A,20160208,6-1 7-6(2),R16,85,48,98,1,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 6-4,R16,83,102,78,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-1 6-3,R16,71,130,82,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 6-4,R16,52,58,188,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-1 7-5,R16,81,93,59,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-2 7-5,R16,81,7,124,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-4 5-7 7-6(5),QF,140,145,107,1,0,2016
2016-0402,Memphis,Hard,A,20160208,7-6(3) 6-1,QF,80,102,48,1,0,2016
2016-0402,Memphis,Hard,A,20160208,6-3 6-4,QF,72,58,130,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-2 6-4,QF,91,7,93,0,0,2016
2016-0402,Memphis,Hard,A,20160208,2-6 6-3 6-4,SF,100,145,102,0,0,2016
2016-0402,Memphis,Hard,A,20160208,3-6 6-3 6-3,SF,102,7,58,0,0,2016
2016-0402,Memphis,Hard,A,20160208,6-4 6-4,F,79,7,145,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(5) 6-4,R32,96,13,65,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,4-6 7-6(2) 6-4,R32,126,40,36,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-4 6-4,R32,89,32,692,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-3 7-6(4),R32,90,87,21,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(5) 6-1,R32,94,15,63,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-5 6-2,R32,81,70,41,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(9) 4-6 6-3,R32,152,38,90,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-4 6-4,R32,72,18,80,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(4) 1-6 6-3,R32,128,17,33,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-4 6-2,R32,74,51,47,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-2 6-7(5) 6-3,R32,125,43,39,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-1 5-7 7-6(5),R32,140,61,16,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,4-6 7-6(2) 6-3,R32,125,22,53,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,5-7 6-4 6-4,R32,162,69,34,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-4 7-6(4),R32,110,54,44,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-7(9) 6-4 7-6(8),R32,140,28,83,2,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(2) 7-6(7),R16,120,13,40,2,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-4 6-2,R16,69,32,87,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-5 3-6 7-6(4),R16,175,70,15,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-3 5-7 6-2,R16,116,18,38,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,4-6 6-2 6-4,R16,124,17,51,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-3 6-2,R16,69,43,61,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(5) 6-2,R16,90,22,69,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-5 6-2,R16,85,54,28,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,3-6 6-3 6-4,QF,129,32,13,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,7-6(4) 6-3,QF,94,18,70,1,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-7(5) 7-6(6) 6-0,QF,163,43,17,2,1,2016
2016-0407,Rotterdam,Hard,A,20160208,6-2 6-1,QF,71,54,22,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-3 6-2,SF,76,18,32,0,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-7(3) 7-6(7) 6-2,SF,165,43,54,2,0,2016
2016-0407,Rotterdam,Hard,A,20160208,6-7(1) 6-3 6-1,F,119,43,18,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,7-6(3) 6-1,R32,62,89,20,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-3 6-4,R32,86,86,96,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-1,R32,71,104,127,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-3 5-7 7-6(8),R32,150,31,63,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-2,R32,68,28,92,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-2,R32,66,88,79,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-2 6-4,R32,61,120,148,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,1-6 6-3 6-1,R32,91,49,123,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-2 6-1,R32,47,30,105,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 4-6 7-6(6),R32,136,245,76,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-1 6-4,R32,60,1042,65,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-3 3-6 6-2,R32,93,135,26,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,7-6(3) 3-0 RET,R32,78,58,85,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-3 6-3,R32,73,129,102,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,4-6 6-3 6-4,R32,106,61,95,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,7-6(3) 0-0 RET,R32,60,103,14,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-2 5-7 6-4,R16,152,89,86,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,5-7 7-6(1) 6-3,R16,132,104,31,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,4-6 6-4 6-3,R16,117,28,88,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,7-6(6) 6-7(4) 6-3,R16,165,49,120,2,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-2,R16,70,30,245,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-4,R16,77,1042,135,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,1-6 7-6(2) 6-2,R16,113,129,58,1,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-3,R16,68,61,103,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,3-6 6-4 6-3,QF,125,89,104,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 7-5,QF,79,28,49,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-2 6-3,QF,80,1042,30,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-7(1) 7-6(4) 6-4,QF,149,61,129,2,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 6-3,SF,72,89,28,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,7-5 7-5,SF,80,61,1042,0,0,2016
2016-0499,Delray Beach,Hard,A,20160215,6-4 7-6(6),F,85,61,89,1,0,2016
2016-0496,Marseille,Hard,A,20160215,7-6(4) 7-5,R32,107,56,693,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-2 7-5,R32,86,175,212,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-3 6-1,R32,61,17,69,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 6-7(6) 7-6(2),R32,133,75,152,2,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 6-4,R32,70,41,42,0,0,2016
2016-0496,Marseille,Hard,A,20160215,3-6 6-3 7-6(7),R32,149,44,15,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-7(5) 6-2 6-3,R32,127,171,193,1,0,2016
2016-0496,Marseille,Hard,A,20160215,7-6(1) 6-4,R32,91,54,91,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 6-0,R32,63,64,34,0,1,2016
2016-0496,Marseille,Hard,A,20160215,6-4 7-5,R32,90,22,68,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-7(1) 6-2 6-3,R32,131,196,40,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-3 2-6 7-6(5),R32,113,81,25,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-3 3-6 7-5,R16,127,8,56,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-1 2-0 RET,R16,37,17,175,0,0,2016
2016-0496,Marseille,Hard,A,20160215,7-6(5) 6-3,R16,106,10,75,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 6-4,R16,71,41,44,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-0 6-4,R16,56,54,171,0,1,2016
2016-0496,Marseille,Hard,A,20160215,4-6 6-3 7-5,R16,122,12,64,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-3 1-6 6-3,R16,95,22,196,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 4-6 7-6(8),R16,117,4,81,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-3 6-4,QF,76,8,17,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-0 6-4,QF,59,41,10,0,1,2016
2016-0496,Marseille,Hard,A,20160215,6-3 6-4,QF,65,12,54,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 1-6 7-5,QF,111,22,4,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-4 6-2,SF,69,41,8,0,0,2016
2016-0496,Marseille,Hard,A,20160215,6-2 6-7(3) 6-3,SF,118,12,22,1,0,2016
2016-0496,Marseille,Hard,A,20160215,6-2 7-6(3),F,85,41,12,1,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 7-6(3),R32,103,6,493,1,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,3-4 RET,R32,36,47,77,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 6-2,R32,74,90,168,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 6-4,R32,95,19,62,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,7-6(5) 5-7 7-6(8),R32,181,71,11,2,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-4 7-6(5),R32,111,83,141,1,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,5-2 RET,R32,40,118,55,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,7-5 6-3,R32,94,24,51,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,7-5 6-1,R32,77,46,23,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-4 3-6 6-1,R32,120,50,93,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-2 6-0,R32,57,45,101,0,1,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 3-6 6-4,R32,125,338,9,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-7(3) 7-5 6-2,R32,147,33,32,1,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,3-6 7-5 6-2,R32,138,73,94,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-1 3-6 6-4,R32,133,53,72,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-1 6-4,R32,80,5,66,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,4-6 6-1 6-4,R16,137,6,47,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,7-5 7-5,R16,102,19,90,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-4 6-0,R16,80,71,83,0,1,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,4-6 3-1 RET,R16,57,118,24,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 6-0,R16,60,46,50,0,1,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,7-6(5) 6-3,R16,97,45,338,1,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,3-6 6-0 6-3,R16,83,33,73,0,1,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 7-5,R16,100,5,53,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-3 6-2,QF,73,19,6,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,5-7 6-1 7-5,QF,153,71,118,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-4 7-6(4),QF,104,45,46,1,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,W/O,QF,,5,33,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-1 6-4,SF,73,71,19,0,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-7(6) 7-6(3) 6-4,SF,148,45,5,2,0,2016
2016-M052,Rio de Janeiro,Clay,A,20160215,6-4 6-7(5) 6-4,F,136,45,71,1,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-0 6-3,R32,59,6,105,0,1,2016
2016-M004,Acapulco,Hard,A,20160222,6-2 6-0,R32,51,43,90,0,1,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 6-2,R32,74,74,543,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 3-6 6-3,R32,102,102,30,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-6(3) 6-3,R32,97,15,95,1,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 3-6 7-5,R32,119,1045,75,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-3 6-3,R32,64,79,46,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-5 6-1,R32,88,26,64,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-5 6-3,R32,80,21,60,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-1 6-2,R32,67,58,446,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-2 7-6(4),R32,87,85,247,1,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-3 3-6 6-2,R32,105,127,12,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 1-2 RET,R32,48,54,31,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-1 6-2,R32,59,62,809,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-5 7-6(4),R32,83,32,34,1,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 6-2,R32,82,8,61,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 6-3,R16,72,43,6,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-1 6-3,R16,60,102,74,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-7(5) 6-3 6-4,R16,119,15,1045,1,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-3 6-4,R16,85,26,79,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 6-4,R16,71,21,58,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-6(3) 4-6 7-6(5),R16,176,85,127,2,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 6-7(3) 6-4,R16,142,62,54,1,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-4 6-4,R16,91,32,8,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,2-6 6-4 6-4,QF,88,43,102,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-5 6-2,QF,96,15,26,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-5 7-5,QF,89,21,85,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-3 6-3,QF,64,32,62,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,6-2 6-2,SF,57,15,43,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,1-6 6-4 6-3,SF,105,21,32,0,0,2016
2016-M004,Acapulco,Hard,A,20160222,7-6(6) 4-6 6-3,F,115,15,21,1,0,2016
2016-0495,Dubai,Hard,A,20160222,5-7 6-3 7-5,R32,120,4,92,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-2 6-3,R32,82,188,47,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-4 6-4,R32,89,38,55,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-1 7-5,R32,87,28,110,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-1 6-4,R32,70,7,36,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-3 6-4,R32,79,144,40,0,0,2016
2016-0495,Dubai,Hard,A,20160222,7-5 7-6(3),R32,102,84,63,1,0,2016
2016-0495,Dubai,Hard,A,20160222,3-6 6-3 6-2,R32,91,33,25,0,0,2016
2016-0495,Dubai,Hard,A,20160222,7-6(2) 6-2,R32,90,57,22,1,0,2016
2016-0495,Dubai,Hard,A,20160222,6-3 5-7 6-4,R32,107,45,88,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-3 6-4,R32,77,66,39,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-2 6-4,R32,85,18,73,0,0,2016
2016-0495,Dubai,Hard,A,20160222,6-1 4-6 6-4,R32,114,24,37,0,0,2016
2016-0495,Dubai,Hard,A,20160222,2-6 7-6(2) 6-0,R32,111,51,107,1,1,2016
